PUNTO,ESTE,NORTE,h
4041,367751.6394,8280870.678,3847
4042,368251.6394,8280870.678,3844
4043,368751.6394,8280870.678,3843
4044,369251.6394,8280870.678,3846
4045,369751.6394,8280870.678,3843
4046,370251.6394,8280870.678,3845
4047,370751.6394,8280870.678,3844
4048,371251.6394,8280870.678,3851
4049,371751.6394,8280870.678,3842
4050,372251.6394,8280870.678,3845
4051,372751.6394,8280870.678,3838
4052,373251.6394,8280870.678,3840
4053,373751.6394,8280870.678,3853
4054,374251.6394,8280870.678,3902
4055,374751.6394,8280870.678,3896
4056,375251.6394,8280870.678,3901
4057,375751.6394,8280870.678,3910
4058,376251.6394,8280870.678,3856
4059,376751.6394,8280870.678,3831
4060,377251.6394,8280870.678,3830
4061,377751.6394,8280870.678,3830
4062,378251.6394,8280870.678,3829
4063,378751.6394,8280870.678,3830
4064,379251.6394,8280870.678,3830
4065,379751.6394,8280870.678,3828
4066,380251.6394,8280870.678,3827
4067,380751.6394,8280870.678,3828
4068,381251.6394,8280870.678,3827
4069,381751.6394,8280870.678,3827
4070,382251.6394,8280870.678,3826
4071,382751.6394,8280870.678,3828
4072,383251.6394,8280870.678,3824
4073,383751.6394,8280870.678,3826
4074,384251.6394,8280870.678,3826
4075,384751.6394,8280870.678,3825
4076,385251.6394,8280870.678,3824
4077,385751.6394,8280870.678,3825
4078,386251.6394,8280870.678,3826
4079,386751.6394,8280870.678,3825
4080,387251.6394,8280870.678,3824
4081,387751.6394,8280870.678,3824
4082,388251.6394,8280870.678,3825
4083,388751.6394,8280870.678,3822
4084,389251.6394,8280870.678,3822
4085,389751.6394,8280870.678,3823
4086,390251.6394,8280870.678,3820
4087,390751.6394,8280870.678,3820
4088,391251.6394,8280870.678,3824
4089,391751.6394,8280870.678,3825
4090,392251.6394,8280870.678,3825
4091,392751.6394,8280870.678,3824
4092,393251.6394,8280870.678,3824
4093,393751.6394,8280870.678,3820
4094,394251.6394,8280870.678,3818
4095,394751.6394,8280870.678,3826
4096,395251.6394,8280870.678,3820
4097,395751.6394,8280870.678,3819
4098,396251.6394,8280870.678,3820
4099,396751.6394,8280870.678,3820
4100,397251.6394,8280870.678,3821
4101,397751.6394,8280870.678,3818
4102,398251.6394,8280870.678,3818
4103,398751.6394,8280870.678,3814
4104,399251.6394,8280870.678,3819
4105,399751.6394,8280870.678,3817
4106,400251.6394,8280870.678,3842
4107,400751.6394,8280870.678,3906
4108,401251.6394,8280870.678,3824
4109,362251.6394,8280370.678,3852
4110,362751.6394,8280370.678,3854
4111,363251.6394,8280370.678,3855
4112,363751.6394,8280370.678,3855
4113,364251.6394,8280370.678,3848
4114,364751.6394,8280370.678,3848
4115,365251.6394,8280370.678,3848
4116,365751.6394,8280370.678,3849
4117,366251.6394,8280370.678,3849
4118,366751.6394,8280370.678,3847
4119,367251.6394,8280370.678,3848
4120,367751.6394,8280370.678,3847
4121,368251.6394,8280370.678,3844
4122,368751.6394,8280370.678,3847
4123,369251.6394,8280370.678,3847
4124,369751.6394,8280370.678,3843
4125,370251.6394,8280370.678,3844
4126,370751.6394,8280370.678,3843
4127,371251.6394,8280370.678,3843
4128,371751.6394,8280370.678,3842
4129,372251.6394,8280370.678,3842
4130,372751.6394,8280370.678,3850
4131,373251.6394,8280370.678,3838
4132,373751.6394,8280370.678,3846
4133,374251.6394,8280370.678,3843
4134,374751.6394,8280370.678,3839
4135,375251.6394,8280370.678,3837
4136,375751.6394,8280370.678,3842
4137,376251.6394,8280370.678,3833
4138,376751.6394,8280370.678,3835
4139,377251.6394,8280370.678,3834
4140,377751.6394,8280370.678,3832
4141,378251.6394,8280370.678,3831
4142,378751.6394,8280370.678,3827
4143,379251.6394,8280370.678,3828
4144,379751.6394,8280370.678,3828
4145,380251.6394,8280370.678,3830
4146,380751.6394,8280370.678,3828
4147,381251.6394,8280370.678,3826
4148,381751.6394,8280370.678,3826
4149,382251.6394,8280370.678,3828
4150,382751.6394,8280370.678,3824
4151,383251.6394,8280370.678,3824
4152,383751.6394,8280370.678,3827
4153,384251.6394,8280370.678,3825
4154,384751.6394,8280370.678,3825
4155,385251.6394,8280370.678,3823
4156,385751.6394,8280370.678,3822
4157,386251.6394,8280370.678,3825
4158,386751.6394,8280370.678,3822
4159,387251.6394,8280370.678,3825
4160,387751.6394,8280370.678,3823
4161,388251.6394,8280370.678,3823
4162,388751.6394,8280370.678,3824
4163,389251.6394,8280370.678,3822
4164,389751.6394,8280370.678,3823
4165,390251.6394,8280370.678,3821
4166,390751.6394,8280370.678,3827
4167,391251.6394,8280370.678,3820
4168,391751.6394,8280370.678,3826
4169,392251.6394,8280370.678,3821
4170,392751.6394,8280370.678,3820
4171,393251.6394,8280370.678,3822
4172,393751.6394,8280370.678,3820
4173,394251.6394,8280370.678,3819
4174,394751.6394,8280370.678,3821
4175,395251.6394,8280370.678,3821
4176,395751.6394,8280370.678,3817
4177,396251.6394,8280370.678,3818
4178,396751.6394,8280370.678,3818
4179,397251.6394,8280370.678,3821
4180,397751.6394,8280370.678,3818
4181,398251.6394,8280370.678,3819
4182,398751.6394,8280370.678,3819
4183,399251.6394,8280370.678,3818
4184,399751.6394,8280370.678,3819
4185,400251.6394,8280370.678,3828
4186,400751.6394,8280370.678,3853
4187,401251.6394,8280370.678,3822
4188,362251.6394,8279870.678,3855
4189,362751.6394,8279870.678,3853
4190,363251.6394,8279870.678,3856
4191,363751.6394,8279870.678,3862
4192,364251.6394,8279870.678,3849
4193,364751.6394,8279870.678,3847
4194,365251.6394,8279870.678,3848
4195,365751.6394,8279870.678,3851
4196,366251.6394,8279870.678,3849
4197,366751.6394,8279870.678,3848
4198,367251.6394,8279870.678,3850
4199,367751.6394,8279870.678,3848
4200,368251.6394,8279870.678,3849
4201,368751.6394,8279870.678,3848
4202,369251.6394,8279870.678,3846
4203,369751.6394,8279870.678,3844
4204,370251.6394,8279870.678,3841
4205,370751.6394,8279870.678,3843
4206,371251.6394,8279870.678,3840
4207,371751.6394,8279870.678,3843
4208,372251.6394,8279870.678,3842
4209,372751.6394,8279870.678,3854
4210,373251.6394,8279870.678,3838
4211,373751.6394,8279870.678,3839
4212,374251.6394,8279870.678,3839
4213,374751.6394,8279870.678,3838
4214,375251.6394,8279870.678,3836
4215,375751.6394,8279870.678,3834
4216,376251.6394,8279870.678,3833
4217,376751.6394,8279870.678,3831
4218,377251.6394,8279870.678,3831
4219,377751.6394,8279870.678,3830
4220,378251.6394,8279870.678,3830
4221,378751.6394,8279870.678,3831
4222,379251.6394,8279870.678,3830
4223,379751.6394,8279870.678,3831
4224,380251.6394,8279870.678,3829
4225,380751.6394,8279870.678,3826
4226,381251.6394,8279870.678,3826
4227,381751.6394,8279870.678,3825
4228,382251.6394,8279870.678,3826
4229,382751.6394,8279870.678,3827
4230,383251.6394,8279870.678,3824
4231,383751.6394,8279870.678,3827
4232,384251.6394,8279870.678,3824
4233,384751.6394,8279870.678,3823
4234,385251.6394,8279870.678,3824
4235,385751.6394,8279870.678,3826
4236,386251.6394,8279870.678,3826
4237,386751.6394,8279870.678,3823
4238,387251.6394,8279870.678,3822
4239,387751.6394,8279870.678,3825
4240,388251.6394,8279870.678,3826
4241,388751.6394,8279870.678,3826
4242,389251.6394,8279870.678,3823
4243,389751.6394,8279870.678,3823
4244,390251.6394,8279870.678,3822
4245,390751.6394,8279870.678,3823
4246,391251.6394,8279870.678,3822
4247,391751.6394,8279870.678,3820
4248,392251.6394,8279870.678,3821
4249,392751.6394,8279870.678,3822
4250,393251.6394,8279870.678,3822
4251,393751.6394,8279870.678,3821
4252,394251.6394,8279870.678,3822
4253,394751.6394,8279870.678,3823
4254,395251.6394,8279870.678,3820
4255,395751.6394,8279870.678,3821
4256,396251.6394,8279870.678,3817
4257,396751.6394,8279870.678,3821
4258,397251.6394,8279870.678,3819
4259,397751.6394,8279870.678,3819
4260,398251.6394,8279870.678,3818
4261,398751.6394,8279870.678,3819
4262,399251.6394,8279870.678,3817
4263,399751.6394,8279870.678,3821
4264,400251.6394,8279870.678,3820
4265,400751.6394,8279870.678,3818
4266,401251.6394,8279870.678,3817
4267,362251.6394,8279370.678,3857
4268,362751.6394,8279370.678,3855
4269,363251.6394,8279370.678,3868
4270,363751.6394,8279370.678,3855
4271,364251.6394,8279370.678,3852
4272,364751.6394,8279370.678,3850
4273,365251.6394,8279370.678,3852
4274,365751.6394,8279370.678,3849
4275,366251.6394,8279370.678,3849
4276,366751.6394,8279370.678,3848
4277,367251.6394,8279370.678,3849
4278,367751.6394,8279370.678,3848
4279,368251.6394,8279370.678,3849
4280,368751.6394,8279370.678,3844
4281,369251.6394,8279370.678,3846
4282,369751.6394,8279370.678,3847
4283,370251.6394,8279370.678,3842
4284,370751.6394,8279370.678,3844
4285,371251.6394,8279370.678,3857
4286,371751.6394,8279370.678,3841
4287,372251.6394,8279370.678,3840
4288,372751.6394,8279370.678,3840
4289,373251.6394,8279370.678,3838
4290,373751.6394,8279370.678,3837
4291,374251.6394,8279370.678,3839
4292,374751.6394,8279370.678,3834
4293,375251.6394,8279370.678,3836
4294,375751.6394,8279370.678,3835
4295,376251.6394,8279370.678,3835
4296,376751.6394,8279370.678,3832
4297,377251.6394,8279370.678,3830
4298,377751.6394,8279370.678,3830
4299,378251.6394,8279370.678,3832
4300,378751.6394,8279370.678,3829
4301,379251.6394,8279370.678,3828
4302,379751.6394,8279370.678,3827
4303,380251.6394,8279370.678,3830
4304,380751.6394,8279370.678,3829
4305,381251.6394,8279370.678,3826
4306,381751.6394,8279370.678,3830
4307,382251.6394,8279370.678,3825
4308,382751.6394,8279370.678,3827
4309,383251.6394,8279370.678,3826
4310,383751.6394,8279370.678,3825
4311,384251.6394,8279370.678,3826
4312,384751.6394,8279370.678,3822
4313,385251.6394,8279370.678,3822
4314,385751.6394,8279370.678,3824
4315,386251.6394,8279370.678,3822
4316,386751.6394,8279370.678,3823
4317,387251.6394,8279370.678,3823
4318,387751.6394,8279370.678,3822
4319,388251.6394,8279370.678,3822
4320,388751.6394,8279370.678,3821
4321,389251.6394,8279370.678,3822
4322,389751.6394,8279370.678,3823
4323,390251.6394,8279370.678,3822
4324,390751.6394,8279370.678,3822
4325,391251.6394,8279370.678,3823
4326,391751.6394,8279370.678,3821
4327,392251.6394,8279370.678,3822
4328,392751.6394,8279370.678,3820
4329,393251.6394,8279370.678,3824
4330,393751.6394,8279370.678,3824
4331,394251.6394,8279370.678,3821
4332,394751.6394,8279370.678,3824
4333,395251.6394,8279370.678,3820
4334,395751.6394,8279370.678,3819
4335,396251.6394,8279370.678,3819
4336,396751.6394,8279370.678,3820
4337,397251.6394,8279370.678,3817
4338,397751.6394,8279370.678,3819
4339,398251.6394,8279370.678,3820
4340,398751.6394,8279370.678,3818
4341,399251.6394,8279370.678,3819
4342,399751.6394,8279370.678,3818
4343,400251.6394,8279370.678,3818
4344,400751.6394,8279370.678,3818
4345,401251.6394,8279370.678,3819
4346,362251.6394,8278870.678,3865
4347,362751.6394,8278870.678,3866
4348,363251.6394,8278870.678,3854
4349,363751.6394,8278870.678,3849
4350,364251.6394,8278870.678,3852
4351,364751.6394,8278870.678,3854
4352,365251.6394,8278870.678,3854
4353,365751.6394,8278870.678,3849
4354,366251.6394,8278870.678,3849
4355,366751.6394,8278870.678,3850
4356,367251.6394,8278870.678,3848
4357,367751.6394,8278870.678,3849
4358,368251.6394,8278870.678,3847
4359,368751.6394,8278870.678,3845
4360,369251.6394,8278870.678,3845
4361,369751.6394,8278870.678,3843
4362,370251.6394,8278870.678,3845
4363,370751.6394,8278870.678,3845
4364,371251.6394,8278870.678,3841
4365,371751.6394,8278870.678,3841
4366,372251.6394,8278870.678,3840
4367,372751.6394,8278870.678,3838
4368,373251.6394,8278870.678,3840
4369,373751.6394,8278870.678,3838
4370,374251.6394,8278870.678,3837
4371,374751.6394,8278870.678,3839
4372,375251.6394,8278870.678,3837
4373,375751.6394,8278870.678,3835
4374,376251.6394,8278870.678,3834
4375,376751.6394,8278870.678,3834
4376,377251.6394,8278870.678,3832
4377,377751.6394,8278870.678,3831
4378,378251.6394,8278870.678,3833
4379,378751.6394,8278870.678,3829
4380,379251.6394,8278870.678,3830
4381,379751.6394,8278870.678,3831
4382,380251.6394,8278870.678,3829
4383,380751.6394,8278870.678,3833
4384,381251.6394,8278870.678,3832
4385,381751.6394,8278870.678,3828
4386,382251.6394,8278870.678,3831
4387,382751.6394,8278870.678,3825
4388,383251.6394,8278870.678,3827
4389,383751.6394,8278870.678,3823
4390,384251.6394,8278870.678,3825
4391,384751.6394,8278870.678,3826
4392,385251.6394,8278870.678,3826
4393,385751.6394,8278870.678,3825
4394,386251.6394,8278870.678,3822
4395,386751.6394,8278870.678,3822
4396,387251.6394,8278870.678,3821
4397,387751.6394,8278870.678,3824
4398,388251.6394,8278870.678,3823
4399,388751.6394,8278870.678,3825
4400,389251.6394,8278870.678,3822
4401,389751.6394,8278870.678,3823
4402,390251.6394,8278870.678,3823
4403,390751.6394,8278870.678,3823
4404,391251.6394,8278870.678,3821
4405,391751.6394,8278870.678,3823
4406,392251.6394,8278870.678,3819
4407,392751.6394,8278870.678,3823
4408,393251.6394,8278870.678,3820
4409,393751.6394,8278870.678,3821
4410,394251.6394,8278870.678,3823
4411,394751.6394,8278870.678,3821
4412,395251.6394,8278870.678,3823
4413,395751.6394,8278870.678,3821
4414,396251.6394,8278870.678,3819
4415,396751.6394,8278870.678,3821
4416,397251.6394,8278870.678,3821
4417,397751.6394,8278870.678,3819
4418,398251.6394,8278870.678,3818
4419,398751.6394,8278870.678,3820
4420,399251.6394,8278870.678,3818
4421,399751.6394,8278870.678,3822
4422,400251.6394,8278870.678,3817
4423,400751.6394,8278870.678,3819
4424,401251.6394,8278870.678,3817
4425,362251.6394,8278370.678,3855
4426,362751.6394,8278370.678,3855
4427,363251.6394,8278370.678,3850
4428,363751.6394,8278370.678,3853
4429,364251.6394,8278370.678,3851
4430,364751.6394,8278370.678,3855
4431,365251.6394,8278370.678,3853
4432,365751.6394,8278370.678,3851
4433,366251.6394,8278370.678,3857
4434,366751.6394,8278370.678,3856
4435,367251.6394,8278370.678,3850
4436,367751.6394,8278370.678,3844
4437,368251.6394,8278370.678,3847
4438,368751.6394,8278370.678,3845
4439,369251.6394,8278370.678,3842
4440,369751.6394,8278370.678,3842
4441,370251.6394,8278370.678,3844
4442,370751.6394,8278370.678,3844
4443,371251.6394,8278370.678,3842
4444,371751.6394,8278370.678,3838
4445,372251.6394,8278370.678,3840
4446,372751.6394,8278370.678,3839
4447,373251.6394,8278370.678,3838
4448,373751.6394,8278370.678,3839
4449,374251.6394,8278370.678,3838
4450,374751.6394,8278370.678,3837
4451,375251.6394,8278370.678,3835
4452,375751.6394,8278370.678,3835
4453,376251.6394,8278370.678,3836
4454,376751.6394,8278370.678,3835
4455,377251.6394,8278370.678,3835
4456,377751.6394,8278370.678,3834
4457,378251.6394,8278370.678,3829
4458,378751.6394,8278370.678,3829
4459,379251.6394,8278370.678,3831
4460,379751.6394,8278370.678,3831
4461,380251.6394,8278370.678,3830
4462,380751.6394,8278370.678,3832
4463,381251.6394,8278370.678,3850
4464,381751.6394,8278370.678,3830
4465,382251.6394,8278370.678,3826
4466,382751.6394,8278370.678,3825
4467,383251.6394,8278370.678,3826
4468,383751.6394,8278370.678,3826
4469,384251.6394,8278370.678,3822
4470,384751.6394,8278370.678,3824
4471,385251.6394,8278370.678,3824
4472,385751.6394,8278370.678,3823
4473,386251.6394,8278370.678,3822
4474,386751.6394,8278370.678,3824
4475,387251.6394,8278370.678,3822
4476,387751.6394,8278370.678,3821
4477,388251.6394,8278370.678,3824
4478,388751.6394,8278370.678,3821
4479,389251.6394,8278370.678,3825
4480,389751.6394,8278370.678,3824
4481,390251.6394,8278370.678,3822
4482,390751.6394,8278370.678,3824
4483,391251.6394,8278370.678,3822
4484,391751.6394,8278370.678,3822
4485,392251.6394,8278370.678,3824
4486,392751.6394,8278370.678,3822
4487,393251.6394,8278370.678,3822
4488,393751.6394,8278370.678,3822
4489,394251.6394,8278370.678,3822
4490,394751.6394,8278370.678,3821
4491,395251.6394,8278370.678,3822
4492,395751.6394,8278370.678,3819
4493,396251.6394,8278370.678,3821
4494,396751.6394,8278370.678,3818
4495,397251.6394,8278370.678,3816
4496,397751.6394,8278370.678,3819
4497,398251.6394,8278370.678,3823
4498,398751.6394,8278370.678,3820
4499,399251.6394,8278370.678,3820
4500,399751.6394,8278370.678,3818
4501,400251.6394,8278370.678,3818
4502,400751.6394,8278370.678,3820
4503,401251.6394,8278370.678,3819
4504,362251.6394,8277870.678,3855
4505,362751.6394,8277870.678,3855
4506,363251.6394,8277870.678,3855
4507,363751.6394,8277870.678,3853
4508,364251.6394,8277870.678,3855
4509,364751.6394,8277870.678,3856
4510,365251.6394,8277870.678,3854
4511,365751.6394,8277870.678,3865
4512,366251.6394,8277870.678,3869
4513,366751.6394,8277870.678,3867
4514,367251.6394,8277870.678,3848
4515,367751.6394,8277870.678,3848
4516,368251.6394,8277870.678,3843
4517,368751.6394,8277870.678,3842
4518,369251.6394,8277870.678,3844
4519,369751.6394,8277870.678,3843
4520,370251.6394,8277870.678,3845
4521,370751.6394,8277870.678,3843
4522,371251.6394,8277870.678,3841
4523,371751.6394,8277870.678,3840
4524,372251.6394,8277870.678,3840
4525,372751.6394,8277870.678,3837
4526,373251.6394,8277870.678,3838
4527,373751.6394,8277870.678,3835
4528,374251.6394,8277870.678,3835
4529,374751.6394,8277870.678,3836
4530,375251.6394,8277870.678,3836
4531,375751.6394,8277870.678,3837
4532,376251.6394,8277870.678,3860
4533,376751.6394,8277870.678,3838
4534,377251.6394,8277870.678,3830
4535,377751.6394,8277870.678,3831
4536,378251.6394,8277870.678,3832
4537,378751.6394,8277870.678,3831
4538,379251.6394,8277870.678,3831
4539,379751.6394,8277870.678,3829
4540,380251.6394,8277870.678,3848
4541,380751.6394,8277870.678,3884
4542,381251.6394,8277870.678,3855
4543,381751.6394,8277870.678,3828
4544,382251.6394,8277870.678,3828
4545,382751.6394,8277870.678,3827
4546,383251.6394,8277870.678,3826
4547,383751.6394,8277870.678,3825
4548,384251.6394,8277870.678,3824
4549,384751.6394,8277870.678,3824
4550,385251.6394,8277870.678,3822
4551,385751.6394,8277870.678,3822
4552,386251.6394,8277870.678,3822
4553,386751.6394,8277870.678,3825
4554,387251.6394,8277870.678,3822
4555,387751.6394,8277870.678,3821
4556,388251.6394,8277870.678,3822
4557,388751.6394,8277870.678,3822
4558,389251.6394,8277870.678,3823
4559,389751.6394,8277870.678,3821
4560,390251.6394,8277870.678,3824
4561,390751.6394,8277870.678,3820
4562,391251.6394,8277870.678,3823
4563,391751.6394,8277870.678,3821
4564,392251.6394,8277870.678,3822
4565,392751.6394,8277870.678,3823
4566,393251.6394,8277870.678,3821
4567,393751.6394,8277870.678,3821
4568,394251.6394,8277870.678,3821
4569,394751.6394,8277870.678,3822
4570,395251.6394,8277870.678,3822
4571,395751.6394,8277870.678,3817
4572,396251.6394,8277870.678,3821
4573,396751.6394,8277870.678,3819
4574,397251.6394,8277870.678,3820
4575,397751.6394,8277870.678,3823
4576,398251.6394,8277870.678,3818
4577,398751.6394,8277870.678,3817
4578,399251.6394,8277870.678,3815
4579,399751.6394,8277870.678,3819
4580,400251.6394,8277870.678,3818
4581,400751.6394,8277870.678,3819
4582,401251.6394,8277870.678,3819
4583,362251.6394,8277370.678,3855
4584,362751.6394,8277370.678,3855
4585,363251.6394,8277370.678,3856
4586,363751.6394,8277370.678,3856
4587,364251.6394,8277370.678,3856
4588,364751.6394,8277370.678,3855
4589,365251.6394,8277370.678,3868
4590,365751.6394,8277370.678,3875
4591,366251.6394,8277370.678,3870
4592,366751.6394,8277370.678,3867
4593,367251.6394,8277370.678,3844
4594,367751.6394,8277370.678,3844
4595,368251.6394,8277370.678,3846
4596,368751.6394,8277370.678,3842
4597,369251.6394,8277370.678,3844
4598,369751.6394,8277370.678,3843
4599,370251.6394,8277370.678,3841
4600,370751.6394,8277370.678,3842
4601,371251.6394,8277370.678,3840
4602,371751.6394,8277370.678,3838
4603,372251.6394,8277370.678,3840
4604,372751.6394,8277370.678,3840
4605,373251.6394,8277370.678,3839
4606,373751.6394,8277370.678,3837
4607,374251.6394,8277370.678,3836
4608,374751.6394,8277370.678,3839
4609,375251.6394,8277370.678,3836
4610,375751.6394,8277370.678,3836
4611,376251.6394,8277370.678,3881
4612,376751.6394,8277370.678,3902
4613,377251.6394,8277370.678,3834
4614,377751.6394,8277370.678,3832
4615,378251.6394,8277370.678,3834
4616,378751.6394,8277370.678,3833
4617,379251.6394,8277370.678,3832
4618,379751.6394,8277370.678,3841
4619,380251.6394,8277370.678,3877
4620,380751.6394,8277370.678,3831
4621,381251.6394,8277370.678,3825
4622,381751.6394,8277370.678,3826
4623,382251.6394,8277370.678,3826
4624,382751.6394,8277370.678,3826
4625,383251.6394,8277370.678,3826
4626,383751.6394,8277370.678,3825
4627,384251.6394,8277370.678,3824
4628,384751.6394,8277370.678,3822
4629,385251.6394,8277370.678,3822
4630,385751.6394,8277370.678,3817
4631,386251.6394,8277370.678,3823
4632,386751.6394,8277370.678,3822
4633,387251.6394,8277370.678,3824
4634,387751.6394,8277370.678,3824
4635,388251.6394,8277370.678,3822
4636,388751.6394,8277370.678,3822
4637,389251.6394,8277370.678,3821
4638,389751.6394,8277370.678,3821
4639,390251.6394,8277370.678,3820
4640,390751.6394,8277370.678,3821
4641,391251.6394,8277370.678,3822
4642,391751.6394,8277370.678,3822
4643,392251.6394,8277370.678,3821
4644,392751.6394,8277370.678,3822
4645,393251.6394,8277370.678,3823
4646,393751.6394,8277370.678,3818
4647,394251.6394,8277370.678,3827
4648,394751.6394,8277370.678,3820
4649,395251.6394,8277370.678,3821
4650,395751.6394,8277370.678,3819
4651,396251.6394,8277370.678,3819
4652,396751.6394,8277370.678,3820
4653,397251.6394,8277370.678,3821
4654,397751.6394,8277370.678,3818
4655,398251.6394,8277370.678,3818
4656,398751.6394,8277370.678,3821
4657,399251.6394,8277370.678,3818
4658,399751.6394,8277370.678,3817
4659,400251.6394,8277370.678,3821
4660,400751.6394,8277370.678,3821
4661,401251.6394,8277370.678,3834
4662,362251.6394,8276870.678,3859
4663,362751.6394,8276870.678,3855
4664,363251.6394,8276870.678,3860
4665,363751.6394,8276870.678,3860
4666,364251.6394,8276870.678,3857
4667,364751.6394,8276870.678,3857
4668,365251.6394,8276870.678,3863
4669,365751.6394,8276870.678,3877
4670,366251.6394,8276870.678,3871
4671,366751.6394,8276870.678,3863
4672,367251.6394,8276870.678,3845
4673,367751.6394,8276870.678,3843
4674,368251.6394,8276870.678,3845
4675,368751.6394,8276870.678,3842
4676,369251.6394,8276870.678,3845
4677,369751.6394,8276870.678,3846
4678,370251.6394,8276870.678,3846
4679,370751.6394,8276870.678,3840
4680,371251.6394,8276870.678,3842
4681,371751.6394,8276870.678,3840
4682,372251.6394,8276870.678,3839
4683,372751.6394,8276870.678,3840
4684,373251.6394,8276870.678,3838
4685,373751.6394,8276870.678,3837
4686,374251.6394,8276870.678,3841
4687,374751.6394,8276870.678,3881
4688,375251.6394,8276870.678,3861
4689,375751.6394,8276870.678,3881
4690,376251.6394,8276870.678,3926
4691,376751.6394,8276870.678,3885
4692,377251.6394,8276870.678,3834
4693,377751.6394,8276870.678,3832
4694,378251.6394,8276870.678,3858
4695,378751.6394,8276870.678,3863
4696,379251.6394,8276870.678,3881
4697,379751.6394,8276870.678,3916
4698,380251.6394,8276870.678,3863
4699,380751.6394,8276870.678,3827
4700,381251.6394,8276870.678,3825
4701,381751.6394,8276870.678,3828
4702,382251.6394,8276870.678,3825
4703,382751.6394,8276870.678,3825
4704,383251.6394,8276870.678,3825
4705,383751.6394,8276870.678,3823
4706,384251.6394,8276870.678,3824
4707,384751.6394,8276870.678,3824
4708,385251.6394,8276870.678,3822
4709,385751.6394,8276870.678,3822
4710,386251.6394,8276870.678,3824
4711,386751.6394,8276870.678,3823
4712,387251.6394,8276870.678,3823
4713,387751.6394,8276870.678,3824
4714,388251.6394,8276870.678,3822
4715,388751.6394,8276870.678,3823
4716,389251.6394,8276870.678,3820
4717,389751.6394,8276870.678,3822
4718,390251.6394,8276870.678,3820
4719,390751.6394,8276870.678,3821
4720,391251.6394,8276870.678,3825
4721,391751.6394,8276870.678,3822
4722,392251.6394,8276870.678,3823
4723,392751.6394,8276870.678,3821
4724,393251.6394,8276870.678,3821
4725,393751.6394,8276870.678,3824
4726,394251.6394,8276870.678,3821
4727,394751.6394,8276870.678,3821
4728,395251.6394,8276870.678,3825
4729,395751.6394,8276870.678,3824
4730,396251.6394,8276870.678,3818
4731,396751.6394,8276870.678,3819
4732,397251.6394,8276870.678,3819
4733,397751.6394,8276870.678,3819
4734,398251.6394,8276870.678,3817
4735,398751.6394,8276870.678,3817
4736,399251.6394,8276870.678,3820
4737,399751.6394,8276870.678,3818
4738,400251.6394,8276870.678,3819
4739,400751.6394,8276870.678,3818
4740,401251.6394,8276870.678,3816
4741,362251.6394,8276370.678,3859
4742,362751.6394,8276370.678,3862
4743,363251.6394,8276370.678,3859
4744,363751.6394,8276370.678,3858
4745,364251.6394,8276370.678,3858
4746,364751.6394,8276370.678,3857
4747,365251.6394,8276370.678,3870
4748,365751.6394,8276370.678,3871
4749,366251.6394,8276370.678,3872
4750,366751.6394,8276370.678,3870
4751,367251.6394,8276370.678,3855
4752,367751.6394,8276370.678,3843
4753,368251.6394,8276370.678,3842
4754,368751.6394,8276370.678,3844
4755,369251.6394,8276370.678,3844
4756,369751.6394,8276370.678,3840
4757,370251.6394,8276370.678,3843
4758,370751.6394,8276370.678,3840
4759,371251.6394,8276370.678,3840
4760,371751.6394,8276370.678,3840
4761,372251.6394,8276370.678,3837
4762,372751.6394,8276370.678,3836
4763,373251.6394,8276370.678,3837
4764,373751.6394,8276370.678,3837
4765,374251.6394,8276370.678,3837
4766,374751.6394,8276370.678,3868
4767,375251.6394,8276370.678,3896
4768,375751.6394,8276370.678,3881
4769,376251.6394,8276370.678,3877
4770,376751.6394,8276370.678,3873
4771,377251.6394,8276370.678,3835
4772,377751.6394,8276370.678,3831
4773,378251.6394,8276370.678,3886
4774,378751.6394,8276370.678,3983
4775,379251.6394,8276370.678,3948
4776,379751.6394,8276370.678,3906
4777,380251.6394,8276370.678,3827
4778,380751.6394,8276370.678,3824
4779,381251.6394,8276370.678,3826
4780,381751.6394,8276370.678,3825
4781,382251.6394,8276370.678,3826
4782,382751.6394,8276370.678,3827
4783,383251.6394,8276370.678,3825
4784,383751.6394,8276370.678,3829
4785,384251.6394,8276370.678,3823
4786,384751.6394,8276370.678,3824
4787,385251.6394,8276370.678,3824
4788,385751.6394,8276370.678,3821
4789,386251.6394,8276370.678,3822
4790,386751.6394,8276370.678,3824
4791,387251.6394,8276370.678,3823
4792,387751.6394,8276370.678,3822
4793,388251.6394,8276370.678,3821
4794,388751.6394,8276370.678,3820
4795,389251.6394,8276370.678,3823
4796,389751.6394,8276370.678,3822
4797,390251.6394,8276370.678,3822
4798,390751.6394,8276370.678,3821
4799,391251.6394,8276370.678,3821
4800,391751.6394,8276370.678,3823
4801,392251.6394,8276370.678,3821
4802,392751.6394,8276370.678,3823
4803,393251.6394,8276370.678,3821
4804,393751.6394,8276370.678,3820
4805,394251.6394,8276370.678,3823
4806,394751.6394,8276370.678,3820
4807,395251.6394,8276370.678,3821
4808,395751.6394,8276370.678,3821
4809,396251.6394,8276370.678,3820
4810,396751.6394,8276370.678,3821
4811,397251.6394,8276370.678,3820
4812,397751.6394,8276370.678,3819
4813,398251.6394,8276370.678,3819
4814,398751.6394,8276370.678,3817
4815,399251.6394,8276370.678,3818
4816,399751.6394,8276370.678,3820
